TransactionId,Date,Amount,AccountId
7688,4/2,68.82,axz
7689,8/18,48.98,axz
7690,4/23,15.32,axz
7691,7/12,-62.23,axz
7692,9/3,20.97,axz
7693,8/4,-64.08,axz
7694,5/3,-76.72,axz
7695,6/18,54.85,axz
7696,9/8,-65.81,axz
7697,10/3,-6.35,axz
7698,8/25,-98.60,axz
7699,5/13,-2.04,axz
7700,5/19,-53.09,axz
7701,9/11,-51.16,axz
7702,1/6,38.21,axz
7703,9/19,8.30,axz
7704,2/12,1.48,axz
7705,4/1,15.16,axz
7706,11/4,-6.30,axz
7707,8/25,-34.35,axz
7708,4/10,-34.10,axz
7709,1/23,-90.07,axz
7710,8/20,93.58,axz
7711,11/27,94.05,axz
7712,12/24,-12.24,axz
7713,1/11,-74.58,axz
7714,11/28,-56.91,axz
7715,11/17,33.39,axz
7716,1/5,0.80,axz
7717,5/1,62.98,axz
7718,4/21,76.38,axz
7719,4/2,47.98,axz
7720,6/15,23.89,axz
7721,1/8,-9.53,axz
7722,2/15,68.10,axz
7723,3/23,49.30,axz
7724,4/20,82.69,axz
7725,5/5,17.86,axz
7726,9/14,83.73,axz
7727,4/1,64.41,axz
7728,7/3,58.69,axz
7729,12/22,-15.55,axz
7730,3/26,-94.35,axz
7731,1/12,56.64,axz
7732,3/10,-20.48,axz
7733,6/8,44.31,axz
7734,12/26,-30.27,axz
7735,9/24,21.26,axz
7736,8/15,39.86,axz
7737,11/12,17.11,axz
7738,2/25,-42.41,axz
7739,9/12,48.32,axz
7740,9/19,-6.34,axz
7741,12/26,-9.80,axz
7742,7/18,-8.37,axz
7743,1/14,27.65,axz
7744,7/12,-72.68,axz
7745,7/14,-50.63,axz
7746,5/2,4.97,axz
7747,6/10,18.94,axz
7748,3/12,87.22,axz
7749,6/2,52.20,axz
7750,9/13,-19.15,axz
7751,7/8,-70.44,axz
7752,12/10,90.50,axz
7753,8/19,-66.28,axz
7754,7/20,73.27,axz
7755,10/6,-73.59,axz
7756,2/23,68.39,axz
7757,11/28,70.54,axz
7758,10/10,-42.86,axz
7759,11/26,-60.92,axz
7760,5/4,23.72,axz
7761,5/4,42.93,axz
7762,3/1,24.81,axz
7763,12/27,-98.44,axz
7764,1/8,91.91,axz
7765,8/14,-40.81,axz
7766,3/1,96.69,axz
7767,11/21,-32.93,axz
7768,8/24,-28.42,axz
7769,12/28,-54.31,axz
7770,1/12,-95.96,axz
7771,7/19,17.06,axz
7772,2/14,-70.33,axz
7773,9/2,23.12,axz
7774,12/9,13.01,axz
7775,7/27,60.73,axz
7776,9/14,53.41,axz
7777,7/21,-43.92,axz
7778,9/21,59.75,axz
7779,12/15,86.14,axz
7780,8/6,70.64,axz
7781,12/3,85.11,axz
7782,12/19,46.78,axz
7783,5/22,-32.56,axz
7784,4/3,79.72,axz
7785,4/19,48.72,axz
7786,4/9,48.28,axz
7787,12/4,65.65,axz
7788,2/7,83.41,axz
7789,6/9,91.01,axz
7790,7/13,-13.04,axz
7791,12/1,52.97,axz
7792,10/8,90.82,axz
7793,7/24,66.96,axz
7794,10/2,-96.60,axz
7795,2/7,-60.69,axz
7796,10/11,15.16,axz
7797,9/24,70.15,axz
7798,1/12,-62.08,axz
7799,5/9,-0.23,axz
7800,10/18,61.95,axz
7801,9/14,55.65,axz
7802,3/24,40.61,axz
7803,8/6,-22.55,axz
7804,3/26,-54.18,axz
7805,7/3,-69.02,axz
7806,4/28,-10.79,axz
7807,8/18,21.88,axz
7808,6/12,-36.43,axz
7809,10/2,-14.71,axz
7810,7/7,-89.37,axz
7811,10/8,-52.71,axz
7812,1/28,26.72,axz
7813,5/2,-89.72,axz
7814,2/12,-32.30,axz
7815,3/4,60.57,axz
7816,12/14,-36.02,axz
7817,4/13,-48.47,axz
7818,1/18,87.09,axz
7819,12/22,16.41,axz
7820,12/27,74.90,axz
7821,2/18,52.22,axz
7822,3/2,57.10,axz
7823,8/12,4.57,axz
7824,9/8,23.72,axz
7825,9/12,-17.60,axz
7826,3/7,56.85,axz
7827,3/15,72.03,axz
7828,2/7,90.00,axz
7829,2/13,43.33,axz
7830,4/12,29.27,axz
7831,2/20,-20.12,axz
7832,10/23,91.47,axz
7833,4/8,-6.71,axz
7834,5/22,87.15,axz
7835,4/26,92.60,axz
7836,5/13,27.79,axz
7837,7/9,81.69,axz
7838,2/20,38.29,axz
7839,3/22,42.09,axz
7840,3/25,-91.75,axz
7841,6/4,65.69,axz
7842,7/5,-71.81,axz
7843,11/3,-18.69,axz
7844,5/18,86.64,axz
7845,1/20,-0.69,axz
7846,11/4,89.41,axz
7847,10/8,-28.97,axz
7848,8/3,-18.58,axz
7849,3/8,95.32,axz
7850,2/2,36.85,axz
7851,9/14,-94.26,axz
7852,10/6,-46.10,axz
7853,11/13,85.22,axz
7854,11/27,13.64,axz
7855,12/9,87.25,axz
7856,1/7,43.39,axz
7857,1/28,-42.14,axz
7858,2/11,21.35,axz
7859,10/23,91.62,axz
7860,9/22,-94.15,axz
7861,6/4,45.87,axz
7862,1/19,-19.91,axz
7863,11/5,73.53,axz
7864,8/23,-45.85,axz
7865,3/10,9.40,axz
7866,3/25,-47.77,axz
7867,8/2,69.15,axz
7868,7/22,64.21,axz
7869,2/27,-40.83,axz
7870,9/3,93.80,axz
7871,12/20,-90.65,axz
7872,5/21,38.13,axz
7873,3/17,-27.55,axz
7874,5/3,-64.90,axz
7875,7/13,53.31,axz
7876,2/6,50.16,axz
7877,2/2,-16.54,axz
7878,7/19,-25.13,axz
7879,8/2,80.03,axz
7880,10/1,19.87,axz
7881,5/10,12.61,axz
7882,4/21,-63.54,axz
7883,1/4,-22.26,axz
7884,9/1,-47.44,axz
7885,7/23,87.22,axz
7886,4/10,61.61,axz
7887,10/17,-72.01,axz
7888,1/19,0.17,axz
7889,12/23,-3.93,axz
7890,7/16,-45.09,axz
7891,10/8,68.46,axz
7892,4/13,-62.13,axz
7893,11/7,27.67,axz
7894,7/12,55.88,axz
7895,4/12,-80.81,axz
7896,4/25,-71.17,axz
7897,2/12,10.09,axz
7898,11/16,-71.96,axz
7899,1/27,-94.53,axz
7900,8/20,99.16,axz
7901,7/9,-79.31,axz
7902,5/27,-12.56,axz
7903,6/3,-84.51,axz
7904,7/4,9.11,axz
7905,3/11,-52.50,axz
7906,7/21,99.73,axz
7907,1/22,4.74,axz
7908,2/3,-93.10,axz
7909,10/17,20.28,axz
7910,6/16,24.23,axz
7911,11/28,-63.88,axz
7912,3/20,-50.53,axz
7913,12/23,-30.51,axz
7914,7/11,-60.66,axz
7915,5/9,-46.42,axz
7916,1/3,38.79,axz
7917,2/14,-81.08,axz
7918,7/21,-34.41,axz
7919,7/21,-59.08,axz
7920,2/7,96.35,axz
7921,9/28,-80.28,axz
7922,4/19,-91.02,axz
7923,9/25,89.09,axz
7924,12/21,-64.30,axz
7925,10/26,23.81,axz
7926,2/22,-46.42,axz
7927,1/5,90.12,axz
7928,11/1,-55.35,axz
7929,3/21,-30.04,axz
7930,10/17,-71.23,axz
7931,5/27,-70.35,axz
7932,3/21,-39.35,axz
7933,6/15,-15.57,axz
7934,5/23,42.71,axz
7935,3/7,80.55,axz
7936,6/15,-87.18,axz
7937,4/10,-8.69,axz
7938,7/24,80.45,axz
7939,10/21,88.61,axz
7940,11/3,-92.94,axz
7941,2/5,58.64,axz
7942,2/18,33.62,axz
7943,11/14,36.60,axz
7944,6/9,48.12,axz
7945,2/13,-86.48,axz
7946,12/16,57.89,axz
7947,9/22,3.17,axz
7948,4/15,41.96,axz
7949,5/9,76.88,axz
7950,1/20,-1.30,axz
7951,8/26,57.60,axz
7952,8/9,-19.35,axz
7953,9/5,-42.75,axz
7954,10/12,1.72,axz
7955,8/21,97.26,axz
7956,5/25,22.87,axz
7957,11/21,-84.44,axz
7958,11/22,-51.72,axz
7959,5/15,-4.47,axz
7960,8/12,70.30,axz
7961,7/1,39.85,axz
7962,1/19,-32.16,axz
7963,4/20,31.27,axz
7964,1/24,-95.23,axz
7965,1/17,-85.91,axz
7966,8/11,77.29,axz
7967,12/8,-47.27,axz
7968,3/26,-76.00,axz
7969,6/17,57.42,axz
7970,9/22,30.90,axz
7971,6/12,-46.46,axz
7972,12/25,64.41,axz
7973,5/9,-16.16,axz
7974,12/9,-95.24,axz
7975,12/1,-32.89,axz
7976,1/27,61.25,axz
7977,2/10,44.49,axz
7978,3/11,-27.73,axz
7979,11/2,-71.36,axz
7980,3/10,-4.08,axz
7981,8/19,73.38,axz
7982,6/9,58.92,axz
7983,9/15,65.65,axz
7984,1/3,-87.33,axz
7985,7/15,27.42,axz
7986,5/4,-88.53,axz
7987,12/19,43.49,axz
7988,10/24,68.27,axz
7989,11/6,67.43,axz
7990,2/11,26.22,axz
7991,3/3,-49.23,axz
7992,11/18,2.08,axz
7993,5/1,3.76,axz
7994,2/8,-94.60,axz
7995,5/4,-54.56,axz
7996,7/7,-8.90,axz
7997,2/18,-24.56,axz
7998,9/15,-99.68,axz
7999,5/4,52.28,axz
8000,7/26,4.69,axz
8001,8/14,-82.63,axz
8002,4/3,14.77,axz
8003,11/24,-43.74,axz
8004,9/2,-19.15,axz
8005,7/5,27.30,axz
8006,2/11,-31.23,axz
8007,6/6,-90.96,axz
8008,4/13,81.58,axz
8009,8/9,91.10,axz
8010,5/3,21.02,axz
8011,3/28,1.70,axz
8012,3/27,-51.66,axz
8013,9/27,76.94,axz
8014,11/13,-42.53,axz
8015,7/11,-9.41,axz
8016,1/8,8.50,axz
8017,6/26,62.04,axz
8018,2/4,59.31,axz
8019,7/12,75.42,axz
8020,3/24,64.63,axz
8021,12/13,-77.38,axz
8022,12/19,49.64,axz
8023,5/13,4.75,axz
8024,2/10,67.13,axz
8025,4/5,-18.16,axz
8026,7/13,-86.84,axz
8027,11/15,-35.59,axz
8028,4/18,-12.85,axz
8029,6/4,77.29,axz
8030,11/13,55.17,axz
8031,7/11,-69.61,axz
8032,4/28,-8.90,axz
8033,7/21,-3.36,axz
8034,6/3,30.54,axz
8035,2/4,83.34,axz
8036,12/3,6.84,axz
8037,5/6,72.70,axz
8038,8/4,-88.81,axz
8039,2/11,-17.23,axz
8040,5/21,-36.17,axz
8041,10/9,-98.61,axz
8042,4/16,3.26,axz
8043,6/12,-40.16,axz
8044,2/19,45.13,axz
8045,3/17,35.86,axz
8046,5/17,-25.95,axz
8047,10/2,-9.08,axz
8048,9/10,-14.97,axz
8049,6/21,87.36,axz
8050,4/4,57.42,axz
8051,7/1,34.87,axz
8052,6/27,75.92,axz
8053,8/2,-63.33,axz
8054,4/11,-3.07,axz
8055,5/7,-62.23,axz
8056,3/3,99.49,axz
8057,9/8,73.37,axz
8058,11/22,-69.84,axz
8059,11/13,-93.81,axz
8060,4/15,99.07,axz
8061,11/27,-59.34,axz
8062,7/20,-4.42,axz
8063,9/7,61.10,axz
8064,6/4,-73.95,axz
8065,3/5,55.70,axz
8066,10/16,30.37,axz
8067,11/8,41.66,axz
8068,12/17,-74.69,axz
8069,1/24,-94.10,axz
8070,4/4,6.85,axz
8071,2/15,15.61,axz
8072,10/2,43.58,axz
8073,5/20,-25.82,axz
8074,4/10,80.68,axz
8075,10/26,80.61,axz
8076,9/4,-63.77,axz
8077,5/17,51.55,axz
8078,8/5,-58.60,axz
8079,11/15,87.96,axz
8080,6/15,64.36,axz
8081,6/20,-87.50,axz
8082,3/15,-64.73,axz
8083,3/6,-64.44,axz
8084,5/18,20.36,axz
8085,8/7,46.41,axz
8086,12/24,-93.18,axz
8087,1/19,-85.53,axz
8088,7/11,5.13,axz
8089,9/9,97.70,axz
8090,12/22,91.57,axz
8091,2/12,-35.04,axz
8092,2/22,23.93,axz
8093,5/4,-51.90,axz
8094,1/22,18.11,axz
8095,6/1,82.49,axz
8096,10/9,97.98,axz
8097,7/7,-83.89,axz
8098,1/23,46.43,axz
8099,11/16,-80.16,axz
8100,11/26,-20.28,axz
8101,3/1,-79.12,axz
8102,3/13,-64.89,axz
8103,6/12,-6.82,axz
8104,1/7,-88.80,axz
8105,3/8,38.87,axz
8106,11/16,-52.95,axz
8107,7/6,-19.12,axz
8108,7/14,20.61,axz
8109,9/20,76.84,axz
8110,11/6,85.42,axz
8111,12/10,87.42,axz
8112,10/17,35.42,axz
8113,6/23,-91.33,axz
8114,9/1,17.88,axz
8115,9/11,-58.65,axz
8116,6/16,58.95,axz
8117,9/21,-1.23,axz
8118,1/13,-30.49,axz
8119,9/25,88.79,axz
8120,3/17,-82.89,axz
8121,8/16,58.14,axz
8122,1/5,-91.35,axz
8123,7/16,-92.92,axz
8124,7/1,12.18,axz
8125,8/15,-39.56,axz
8126,5/18,-49.26,axz
8127,1/9,-84.10,axz
8128,12/5,99.86,axz
8129,4/5,21.82,axz
8130,6/17,28.74,axz
8131,10/22,-47.15,axz
8132,10/25,79.00,axz
8133,6/18,31.24,axz
8134,8/10,-40.81,axz
8135,8/5,92.95,axz
8136,8/13,-20.20,axz
8137,8/16,11.49,axz
8138,11/20,-98.77,axz
8139,9/19,51.41,axz
8140,11/28,60.99,axz
8141,5/3,86.20,axz
8142,7/27,-20.10,axz
8143,7/4,-55.93,axz
8144,9/10,-74.47,axz
8145,7/14,-84.07,axz
8146,7/11,83.49,axz
8147,10/28,93.03,axz
8148,1/27,13.51,axz
8149,10/20,21.28,axz
8150,6/14,-44.16,axz
8151,8/19,-52.37,axz
8152,8/25,64.35,axz
8153,10/16,-78.82,axz
8154,9/13,-37.85,axz
8155,11/8,-63.35,axz
8156,4/15,-98.92,axz
8157,11/21,-71.16,axz
8158,8/17,15.93,axz
8159,1/18,89.80,axz
8160,6/16,82.88,axz
8161,6/6,82.12,axz
8162,7/11,-63.48,axz
8163,10/10,38.43,axz
8164,12/22,59.89,axz
8165,2/24,-56.65,axz
8166,11/7,-0.44,axz
8167,6/18,-37.28,axz
8168,12/20,-89.33,axz
8169,1/16,-15.15,axz
8170,11/22,9.87,axz
8171,6/28,96.84,axz
8172,7/22,-1.67,axz
8173,6/22,-99.64,axz
8174,10/26,32.17,axz
8175,6/2,-15.50,axz
8176,8/1,24.55,axz
8177,1/12,-26.81,axz
8178,10/15,87.83,axz
8179,12/12,8.11,axz
8180,6/9,91.45,axz
8181,8/5,99.16,axz
8182,8/18,-24.81,axz
8183,8/23,-67.03,axz
8184,6/21,12.66,axz
8185,1/4,-56.25,axz
8186,8/16,67.49,axz
8187,10/27,-17.32,axz
8188,11/17,12.51,axz
8189,11/6,78.53,axz
8190,6/10,-43.10,axz
8191,12/28,96.62,axz
8192,1/16,-96.80,axz
8193,2/17,71.97,axz
8194,5/8,-85.64,axz
8195,5/8,-84.03,axz
8196,12/2,53.39,axz
8197,7/7,-85.38,axz
8198,4/23,-94.76,axz
8199,1/23,34.48,axz
8200,9/4,-29.39,axz
8201,11/5,-64.74,axz
8202,12/13,-85.88,axz
8203,12/16,18.79,axz
8204,3/2,1.60,axz
8205,11/25,59.17,axz
8206,2/27,-40.82,axz
8207,2/21,80.99,axz
8208,11/1,23.85,axz
8209,8/25,63.54,axz
8210,3/2,-66.53,axz
8211,8/28,-52.73,axz
8212,3/22,-97.52,axz
8213,8/20,30.48,axz
8214,8/27,-51.59,axz
8215,4/18,3.80,axz
8216,3/15,50.27,axz
8217,8/20,-57.87,axz
8218,3/19,-95.41,axz
8219,12/10,-73.52,axz
8220,6/5,-14.07,axz
8221,2/24,-95.35,axz
8222,9/26,25.85,axz
8223,7/21,74.38,axz
8224,3/28,88.18,axz
8225,11/1,-56.05,axz
8226,3/25,-43.50,axz
8227,7/5,-85.29,axz
8228,1/3,11.81,axz
8229,1/11,-80.67,axz
8230,9/10,-44.65,axz
8231,10/22,-34.26,axz
8232,11/1,-11.17,axz
8233,2/27,-96.43,axz
8234,11/10,29.61,axz
8235,7/12,68.20,axz
8236,9/27,-70.61,axz
8237,7/14,6.52,axz
8238,8/18,-35.20,axz
8239,4/14,-26.82,axz
8240,6/1,4.88,axz
8241,8/21,60.42,axz
8242,6/22,-25.20,axz
8243,12/11,25.31,axz
8244,10/24,84.93,axz
8245,3/23,-89.39,axz
8246,12/7,41.31,axz
8247,8/16,-2.92,axz
8248,6/18,60.53,axz
8249,4/22,39.53,axz
8250,12/10,-39.10,axz
8251,3/3,-71.66,axz
8252,6/2,-70.32,axz
8253,6/6,-63.37,axz
8254,2/25,-97.80,axz
8255,8/21,45.67,axz
8256,3/17,35.85,axz
8257,4/22,-81.33,axz
8258,1/9,-21.50,axz
8259,12/10,-18.97,axz
8260,9/18,1.79,axz
8261,1/20,89.51,axz
8262,3/12,-76.49,axz
8263,10/4,-41.01,axz
8264,6/2,-91.68,axz
8265,3/18,46.17,axz
8266,5/18,-30.30,axz
8267,12/15,86.70,axz
8268,6/20,34.19,axz
8269,5/5,-53.52,axz
8270,12/25,98.88,axz
8271,1/25,22.60,axz
8272,6/21,-93.11,axz
8273,3/18,-50.80,axz
8274,7/24,-73.23,axz
8275,8/24,99.05,axz
8276,6/25,47.84,axz
8277,7/15,71.74,axz
8278,5/13,49.13,axz
8279,2/14,76.70,axz
8280,2/18,-78.37,axz
8281,4/17,-89.11,axz
8282,10/3,50.63,axz
8283,3/16,55.60,axz
8284,8/6,-36.41,axz
8285,9/14,-43.66,axz
8286,3/20,4.23,axz
8287,9/9,12.73,axz
8288,8/3,-98.25,axz
8289,11/17,-71.10,axz
8290,6/2,80.32,axz
8291,7/28,-51.55,axz
8292,5/20,-24.84,axz
8293,8/25,67.73,axz
8294,5/3,-0.55,axz
8295,1/19,37.76,axz
8296,5/20,-15.79,axz
8297,10/13,23.50,axz
8298,8/1,88.00,axz
8299,12/11,-27.35,axz
8300,1/26,11.66,axz
8301,11/14,-39.00,axz
8302,7/17,-66.01,axz
8303,6/24,9.39,axz
8304,1/12,24.13,axz
8305,7/25,80.34,axz
8306,6/6,92.86,axz
8307,4/26,-69.35,axz
8308,9/21,-4.71,axz
8309,2/13,43.41,axz
8310,12/22,81.21,axz
8311,4/16,73.99,axz
8312,3/5,-79.22,axz
8313,3/23,3.26,axz
8314,1/25,32.78,axz
8315,3/11,-0.51,axz
8316,8/5,-16.77,axz
8317,5/27,-55.29,axz
8318,5/18,82.94,axz
8319,9/11,-57.21,axz
8320,11/23,-64.48,axz
8321,4/9,17.69,axz
8322,3/5,-31.75,axz
8323,4/16,-2.02,axz
8324,2/6,19.66,axz
8325,8/25,-66.73,axz
8326,12/4,65.13,axz
8327,3/21,-39.36,axz
8328,3/2,79.71,axz
8329,8/26,5.14,axz
8330,4/15,31.96,axz
8331,7/25,69.50,axz
8332,3/25,96.66,axz
8333,10/1,-16.61,axz
8334,11/5,-71.38,axz
8335,1/23,-36.27,axz
8336,4/18,15.83,axz
8337,1/24,-50.63,axz
8338,9/6,52.97,axz
8339,2/3,-7.13,axz
8340,4/12,-77.53,axz
8341,9/1,-75.36,axz
8342,9/2,9.42,axz
8343,2/6,-76.60,axz
8344,6/12,-12.85,axz
8345,6/4,-86.66,axz
8346,1/17,-68.53,axz
8347,6/5,17.42,axz
8348,10/24,-74.39,axz
8349,7/1,96.76,axz
8350,3/2,-1.50,axz
8351,8/18,72.68,axz
8352,8/17,-38.97,axz
8353,7/4,44.62,axz
8354,9/19,18.10,axz
8355,7/19,-85.18,axz
8356,6/2,52.51,axz
8357,1/28,79.94,axz
8358,6/20,-15.21,axz
8359,1/11,-53.38,axz
8360,4/6,14.18,axz
8361,1/9,-81.75,axz
8362,3/10,-35.60,axz
8363,3/20,-65.94,axz
8364,8/15,-9.81,axz
8365,1/23,-78.60,axz
8366,3/4,56.85,axz
8367,6/14,78.25,axz
8368,3/6,19.83,axz
8369,1/19,25.33,axz
8370,10/10,57.61,axz
8371,11/27,-33.31,axz
8372,4/8,43.42,axz
8373,9/9,-52.85,axz
8374,11/6,40.90,axz
8375,2/24,-48.14,axz
8376,6/22,-26.56,axz
8377,5/23,64.22,axz
8378,9/16,58.03,axz
8379,8/27,30.19,axz
8380,11/19,40.94,axz
8381,3/18,70.10,axz
8382,7/10,-88.52,axz
8383,6/7,84.88,axz
8384,11/28,15.76,axz
8385,5/18,-73.89,axz
8386,9/13,-31.55,axz
8387,3/1,32.86,axz
8388,4/7,36.88,axz
8389,8/10,-68.16,axz
8390,9/24,6.99,axz
8391,4/11,16.24,axz
8392,10/14,-64.43,axz
8393,1/17,79.43,axz
8394,11/2,38.92,axz
8395,4/14,61.54,axz
8396,11/8,-11.66,axz
8397,10/15,-47.04,axz
8398,6/4,37.93,axz
8399,10/9,-2.94,axz
8400,10/16,-86.22,axz
8401,2/8,40.06,axz
8402,2/4,35.79,axz
8403,6/21,-95.98,axz
8404,11/2,16.96,axz
8405,10/20,72.88,axz
8406,12/15,1.64,axz
8407,4/10,-45.58,axz
8408,5/23,-75.12,axz
8409,3/16,43.49,axz
8410,11/20,-33.22,axz
8411,10/4,-5.88,axz
8412,11/11,17.89,axz
8413,2/27,-79.40,axz
8414,6/21,-12.09,axz
8415,1/3,18.12,axz
8416,10/19,15.38,axz
8417,8/19,-37.82,axz
8418,2/16,-24.20,axz
8419,6/2,-57.67,axz
8420,7/7,9.91,axz
8421,7/16,36.51,axz
8422,8/10,-12.19,axz
8423,9/21,56.24,axz
8424,10/25,98.24,axz
8425,8/2,43.84,axz
8426,5/22,67.08,axz
8427,5/15,50.27,axz
8428,6/22,49.59,axz
8429,2/5,-40.54,axz
8430,1/3,87.91,axz
8431,8/11,14.49,axz
8432,10/8,43.61,axz
8433,11/3,-31.77,axz
8434,8/26,-99.97,axz
8435,2/21,-20.72,axz
8436,2/20,-83.43,axz
8437,4/22,54.03,axz
8438,1/27,-50.88,axz
8439,6/5,58.26,axz
8440,6/12,52.80,axz
8441,9/13,-45.23,axz
8442,7/3,6.66,axz
8443,1/25,56.91,axz
8444,7/26,-84.06,axz
8445,9/18,-81.54,axz
8446,10/8,89.93,axz
8447,6/2,45.80,axz
8448,1/26,-41.48,axz
8449,1/22,-39.00,axz
8450,3/7,62.96,axz
8451,2/24,-65.27,axz
8452,5/26,-38.40,axz
8453,6/1,91.01,axz
8454,2/5,-31.09,axz
8455,12/26,-16.95,axz
8456,1/6,-71.12,axz
8457,2/5,9.46,axz
8458,5/13,-59.68,axz
8459,9/12,2.82,axz
8460,4/3,19.36,axz
8461,4/16,-99.38,axz
8462,7/12,-97.91,axz
8463,6/5,19.80,axz
8464,6/7,-8.65,axz
8465,1/17,61.00,axz
8466,9/7,38.67,axz
8467,2/7,-65.31,axz
8468,8/22,-52.95,axz
8469,7/8,-69.88,axz
8470,2/6,-81.37,axz
8471,3/14,-66.72,axz
8472,6/20,68.15,axz
8473,8/17,38.84,axz
8474,3/25,33.84,axz
8475,4/21,-94.19,axz
8476,12/22,14.80,axz
8477,2/4,15.33,axz
8478,5/7,94.11,axz
8479,4/21,-2.49,axz
8480,9/24,-45.64,axz
8481,3/11,3.17,axz
8482,10/7,-97.03,axz
8483,5/11,-26.49,axz
8484,12/18,90.18,axz
8485,5/2,-19.63,axz
8486,3/13,48.01,axz
8487,5/25,-66.59,axz
8488,5/11,-29.94,axz
8489,6/1,29.02,axz
8490,2/24,-78.68,axz
8491,10/14,-67.29,axz
8492,6/7,-8.58,axz
8493,3/18,11.07,axz
8494,11/2,66.35,axz
8495,8/2,-42.32,axz
8496,1/28,51.45,axz
8497,2/23,38.06,axz
8498,5/19,-51.23,axz
8499,9/24,-4.99,axz
8500,10/23,-47.31,axz
8501,9/22,59.17,axz
8502,6/17,20.11,axz
8503,9/9,-94.67,axz
8504,7/6,-20.59,axz
8505,8/6,-25.27,axz
8506,8/6,-56.16,axz
8507,10/9,88.98,axz
8508,7/11,-61.15,axz
8509,5/10,-49.03,axz
8510,4/21,-85.79,axz
8511,12/6,-92.58,axz
8512,10/15,-90.47,axz
8513,1/16,32.59,axz
8514,6/13,-61.97,axz
8515,10/7,52.56,axz
8516,12/10,-70.20,axz
8517,12/28,16.68,axz
8518,4/20,-8.49,axz
8519,9/18,53.63,axz
8520,10/9,-21.45,axz
8521,9/16,5.39,axz
8522,7/28,1.45,axz
8523,6/24,96.28,axz
8524,2/13,-17.79,axz
8525,8/28,85.36,axz
8526,12/18,-45.50,axz
8527,3/18,47.00,axz
8528,12/17,2.19,axz
8529,12/11,34.51,axz
8530,2/13,75.51,axz
8531,12/25,64.58,axz
8532,8/18,-53.48,axz
8533,3/18,-55.77,axz
8534,10/16,-41.47,axz
8535,11/16,98.58,axz
8536,9/11,66.76,axz
8537,3/2,6.96,axz
8538,2/3,-55.72,axz
8539,5/1,63.99,axz
8540,12/1,-60.98,axz
8541,10/3,-20.92,axz
8542,4/17,-35.01,axz
8543,10/20,48.19,axz
8544,2/11,63.72,axz
8545,5/26,-21.50,axz
8546,6/7,63.80,axz
8547,8/23,48.96,axz
8548,6/26,-25.81,axz
8549,12/6,84.86,axz
8550,3/4,28.38,axz
8551,10/27,-24.05,axz
8552,4/27,-71.48,axz
8553,1/17,-16.75,axz
8554,8/8,-83.53,axz
8555,7/20,59.23,axz
8556,9/7,32.88,axz
8557,8/1,48.27,axz
8558,3/13,31.38,axz
8559,11/12,-17.47,axz
8560,2/21,64.98,axz
8561,2/26,60.83,axz
8562,10/12,14.63,axz
8563,1/17,-53.47,axz
8564,2/8,-0.04,axz
8565,10/17,-89.40,axz
8566,5/7,-29.48,axz
8567,2/1,-55.89,axz
8568,6/24,-47.41,axz
8569,2/19,-10.30,axz
8570,6/2,3.75,axz
8571,6/17,25.78,axz
8572,7/1,-8.90,axz
8573,4/17,-58.56,axz
8574,5/13,94.00,axz
8575,10/13,-53.16,axz
8576,6/26,-61.11,axz
8577,5/1,16.41,axz
8578,8/19,84.38,axz
8579,8/20,-8.12,axz
8580,1/11,-90.65,axz
8581,8/1,-7.33,axz
8582,11/6,-9.76,axz
8583,10/16,-63.73,axz
8584,9/12,35.87,axz
8585,1/9,21.54,axz
8586,12/4,38.63,axz
8587,7/19,38.25,axz
8588,3/22,18.87,axz
8589,7/19,3.37,axz
8590,12/21,-66.16,axz
8591,6/8,-53.31,axz
8592,5/18,46.09,axz
8593,1/13,-59.35,axz
8594,8/26,-90.28,axz
8595,8/27,75.60,axz
8596,8/17,-19.14,axz
8597,7/16,85.24,axz
8598,11/25,-99.46,axz
8599,11/22,39.20,axz
8600,6/21,43.79,axz
8601,2/12,-89.91,axz
8602,6/25,97.91,axz
8603,1/4,72.71,axz
8604,9/3,83.80,axz
8605,12/13,48.33,axz
8606,1/3,85.93,axz
8607,4/8,86.62,axz
8608,8/1,-44.36,axz
8609,12/8,53.38,axz
8610,6/3,-64.56,axz
8611,2/6,-84.07,axz
8612,1/4,60.89,axz
8613,5/13,-89.41,axz
8614,8/20,23.36,axz
8615,1/22,66.89,axz
8616,7/18,38.71,axz
8617,3/2,64.76,axz
8618,10/5,-43.65,axz
8619,1/7,-54.16,axz
8620,5/28,86.20,axz
8621,11/4,60.86,axz
8622,11/8,-31.22,axz
8623,4/10,-63.59,axz
8624,4/25,-28.28,axz
8625,11/5,-48.18,axz
8626,2/16,-79.29,axz
8627,8/1,8.97,axz
8628,10/27,99.29,axz
8629,7/7,71.39,axz
8630,6/20,-56.80,axz
8631,6/17,75.08,axz
8632,1/10,96.59,axz
8633,4/25,-88.32,axz
8634,7/25,-73.32,axz
8635,12/20,95.36,axz
8636,10/25,12.98,axz
8637,10/6,-18.09,axz
8638,10/25,-56.67,axz
8639,11/26,-66.08,axz
8640,1/17,78.12,axz
8641,1/22,-65.32,axz
8642,10/5,-71.08,axz
8643,10/16,49.16,axz
8644,1/2,58.67,axz
8645,11/10,73.01,axz
8646,9/4,-61.68,axz
8647,3/15,-98.85,axz
8648,5/1,-44.20,axz
8649,10/17,-88.29,axz
8650,10/15,-71.93,axz
8651,10/18,-58.50,axz
